Property reference number,BA reference number,Ratepayer,Address,Postcode,Latitude,Longitude,Occupied,Liability start date,Empty from,Rateable value,VOA code,VOA description,Exemptions,Exemption start date,Relief types,Relief total,Relief mandatory,Relief discretionary
120035250510,,Flower Of May Holiday Park Ltd,"The Haven, 15a, High Street, Burniston, Scarborough, North Yorkshire, YO13 0HH",YO13 0HH,54.3232,-0.4475,Y,2015-10-02,,21750,CC1,Caravan Site,,,Revaluation 2017 Discretionary Year 3,,,
108013150605,,Infiniti Scaffolding Ltd,"Unit 6, Olympian Trading Estate, Cayton Low Road, Scarborough, North Yorkshire, YO11 3BT",YO11 3BT,54.23501,-0.4006,Y,2015-10-01,,18750,IF3,Workshop,,,,,,
170172600542,,Nhs Property Services Ltd,"Pt 1st Flr, Town Hall, St Nicholas Street, Scarborough, North Yorkshire, YO11 2HF",YO11 2HF,54.28224,-0.39902,Y,2013-06-01,,35500,CO,Office (Excluding Central & Local Gov'T),,,,,,
170144700556,,Next Choice (Yorkshire) Ltd,"Units 1 To 1b, The Street, 12, Lower Clark Street, Scarborough , North Yorkshire, YO12 7PW",YO12 7PW,54.28618,-0.40312,Y,2014-06-01,,5500,CO,Office (Excluding Central & Local Gov'T),,,20% Discretionary Top Up Relief,,,
170040420529,,Martin Marine Ltd,"Unit 2 (Red) At , Golden Ball Slipway, The Harbour, Scarborough, North Yorkshire, YO11 1PG",YO11 1PG,54.28426,-0.38845,Y,2015-04-01,,1250,CS4,Kiosk,,,Small Business Relief England,,,
109013020526,,Asb First Aid Ltd,"Unit 24, Cayley Court, Hopper Hill Road, Scarborough, North Yorkshire, YO11 3YJ",YO11 3YJ,54.23302,-0.4173,Y,2015-09-01,,5700,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
170189000509,,Scarborough Bed Warehouse Ltd,"26, Wrea Lane, Scarborough, North Yorkshire, YO12 7PN",YO12 7PN,54.28613,-0.40511,Y,2015-08-01,,4400,CW,Warehouses,,,,,,
170172550541,,St Nicholas Properties Ltd,"33, St Nicholas Cliff, Scarborough, North Yorkshire, YO11 2ES",YO11 2ES,54.2809,-0.39886,N,2015-09-14,,2700,CS,Shops,SMALL,14/09/2015,,,,
103061000505,,Coastline Shellfish Ltd,"Baiting Shed, 8, Ravine Top, Filey, North Yorkshire, YO14 9HA",YO14 9HA,54.21172,-0.28738,Y,2015-10-19,,520,CW3,Store,,,Small Business Relief England,,,
170276700571,,Autoview (Uk) Limited,"Unit, 401, Woodend Creative Workspace, The Crescent, Scarborough, North Yorkshire, YO11 2PW",YO11 2PW,54.27898,-0.40259,Y,2015-10-01,,1625,CO,Office (Excluding Central & Local Gov'T),,,,,,
135415850582,,A & B White Frinkley Ltd,"Adventure, 23, Cliff Street, Whitby, North Yorkshire, YO21 3DD",YO21 3DD,54.48784,-0.61571,Y,2015-11-05,,4050,CH1,Apartment House,,,Small Business Relief England,,,
135446250536,,Proper Pasty Company Limited,"10, Marine Parade, Whitby, North Yorkshire, YO21 3PR",YO21 3PR,54.48789,-0.61455,Y,2015-11-05,,15250,CS,Shops,,,Revaluation 2017 Discretionary Year 3,,,
109013020605,,Ntl Electrical Services Limited,"Unit, 5, Cayley Court, Hopper Hill Road, Scarborough, North Yorkshire, YO11 3YJ",YO11 3YJ,54.23302,-0.4173,Y,2015-10-23,,1600,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
109020770629,,M&S Haulage Ltd,"Unit 3 Block B, Dunslow Court, Dunslow Road, Scarborough, North Yorkshire, YO11 3XT",YO11 3XT,54.23713,-0.41257,Y,2015-09-18,,6300,CW,Warehouses,,,Small Business Relief England,,,
170137850520,,Beech Restaurants Ltd,"11 - 17, Huntriss Row, Scarborough, North Yorkshire, YO11 2ED",YO11 2ED,54.28145,-0.4004,Y,2015-10-18,,74500,CR,Restaurants,,,Revaluation 2017 Discretionary Year 3,,,
109020770563,,Mainline Menswear Ltd,"Unit 1, Orchard Court, Dunslow Road, Scarborough, North Yorkshire, YO11 3UT",YO11 3UT,54.23805,-0.41434,Y,2015-11-20,,69500,CW,Warehouses,,,,,,
139178700506,,Quality Investments Portfolio Limited,"Flat 1, Whitehaven, The Parade, Sandsend, Whitby, North Yorkshire, YO21 3SZ",YO21 3SZ,54.5027,-0.67074,Y,2015-11-27,,3050,CH1,Apartment House,,,Small Business Relief England,,,
151035900577,,Rls Enterprises Ltd,"St Hildas Farm Caravan Site, High Street, Hinderwell, Saltburn-By-The-Sea, Cleveland, TS13 5JX", TS13 5JX,,,Y,2013-05-09,,4500,CC1,Caravan Site,,,Small Business Relief England,,,
170026150595,,Jimmy Corrigans Ltd,"1, New Steps, Foreshore Road, Scarborough, North Yorkshire, YO11 1NU",YO11 1NU,54.28113,-0.39728,N,2011-03-28,,1950,CW3,Store,SMALL,28/03/2011,,,,
135079050512,,Cheap Snap Frames Ltd,"Suite 5 At, Unit G3, St Hildas Business Centre, The Ropery, Whitby, North Yorkshire, YO22 4EU",YO22 4EU,54.48265,-0.6078,Y,2014-11-01,,390,IF3,Workshop,,,Small Business Relief England,,,
135446250534,,Proper Pasty Company Limited,"12, Haggersgate, Whitby, North Yorkshire, YO21 3PP",YO21 3PP,54.48796,-0.61497,Y,2015-11-05,,3750,CS,Shops,,,Retail Discount,,,
103078650515,,Essential Vivendi Ltd,"Cafe Italia, The Parade, Moor Road, Filey, North Yorkshire, YO14 9GA",YO14 9GA,54.17909,-0.28782,Y,2015-12-01,,10500,CR1,Cafe,,,Retail Discount,,,
170137850585,,Pepe Verde Ltd,"35, Huntriss Row, Scarborough, North Yorkshire, YO11 2ED",YO11 2ED,54.28145,-0.4004,Y,2015-11-02,,8200,CS,Shops,,,Small Business Relief England,,,
151063500620,,Marleybone Road Assets Ltd,"Cliffemount, Runswick Bay, Saltburn, Cleveland, TS13 5HU",,,,Y,2015-11-30,,37650,CH,Hotel,,,,,,
139044900505,,John Broadwood And Sons Ltd,"The Old Blacksmiths Shop, Lythe, Whitby, North Yorkshire, YO21 3RT",YO21 3RT,54.50598,-0.69535,Y,2015-10-01,,1950,IF3,Workshop,,,Small Business Relief England,,,
104025750590,,Hydrahose Ltd,"Unit 17 At, Southfield Farm, Main Street, Flixton, Scarborough, North Yorkshire, YO11 3UD",YO11 3UD,54.20057,-0.42062,Y,2012-05-31,,4800,CW3,Store,,,Small Business Relief England,,,
109020770648,,Modular Plantrooms Ltd,"Unit 3, Polestar, Dunslow Road, Scarborough, North Yorkshire, YO11 3UT",YO11 3UT,54.23805,-0.41434,Y,2015-03-01,,97000,IF3,Workshop,,,,,,
109020770649,,Centurion Windows Ltd,"Centurion Windows, Polestar, Dunslow Road, Scarborough, North Yorkshire, YO11 3UT",YO11 3UT,54.23805,-0.41434,Y,2015-03-01,,4050,CW3,Store,,,,,,
109020770647,,East Coast Developments (Yorkshire) Ltd,"Vacant Parts, Unit 3, Polestar, Dunslow Road, Scarborough, North Yorkshire, YO11 3UT",YO11 3UT,54.23805,-0.41434,Y,2015-03-01,,10250,CW,Warehouses,,,Small Business Relief England,,,
170172850515,,Games Workshop Ltd,"Shop, 9, St Thomas Street, Scarborough, North Yorkshire, YO11 1DY",YO11 1DY,54.28368,-0.39984,Y,2015-12-11,,11750,CS,Shops,,,Retail Discount,,,
115089550549,,Wykeham Grange Farm Ltd,"Caravan Storage, Wykeham Grange, Wykeham, Scarborough, North Yorkshire, YO13 9QP",YO13 9QP,54.23476,-0.52189,Y,2015-10-01,,11250,CW3,Store,,,Small Business Relief England,,,
170324400520,,Coast Risk Management Ltd,"13, Falsgrave Road, Scarborough, North Yorkshire, YO12 5EA",YO12 5EA,54.27794,-0.41092,Y,2014-12-01,,2500,CS,Shops,,,Small Business Relief England,,,
170085570628,,Ros Grime Shellfish Ltd,"Crab Stalls, 9-12, West Pier, Scarborough, North Yorkshire, YO11 1PD",YO11 1PD,54.28317,-0.39181,Y,2015-12-23,,13250,CS4,Kiosk,,,Retail Discount,,,
143135050524,,Esk Moors Caring Ltd,"23, High Street, Castleton, Whitby, North Yorkshire, YO21 2DB",YO21 2DB,54.46225,-0.94506,Y,2016-01-01,,3250,CS3,Hairdressing Salon,,,20% Discretionary Top Up Relief,,,
135470200501,,The Discovery Townhouse Ltd,"1, South Terrace, Whitby, North Yorkshire, YO21 3HG",YO21 3HG,54.48916,-0.61727,Y,2015-08-20,,5200,CH2,Boarding House,,,Small Business Relief England,,,
134043100505,,Rd Attridge Builders Ltd,"Dean Hall, Littlebeck Lane, Sneaton, Whitby, North Yorkshire, YO22 5HY",YO22 5HY,54.44177,-0.63882,Y,2014-04-01,,7500,IF3,Workshop,,,Small Business Relief England,,,
135457250709,,Lobstore Ltd,"Cold Store, Unit 6, Fish Market, Pier Road, Whitby, North Yorkshire, YO21 3PU",YO21 3PU,54.48919,-0.61491,Y,2016-01-05,,990,CW3,Store,,,,,,
109020770579,,A1 Tyre Services Scarborough Ltd,"2a, Orchard Court, Dunslow Road, Scarborough, North Yorkshire, YO11 3UT",YO11 3UT,54.23805,-0.41434,Y,2016-01-06,,22000,IF3,Workshop,,,,,,
109020770614,,Inpost Uk Ltd,"Parcel Delivery Locker At, Wm Morrison Supermarkets Plc, Dunslow Road, Eastfield, Scarborough, North Yorkshire, YO11 3YN",YO11 3YN,54.23905,-0.41653,Y,2014-11-26,,1750,CX,Other Commercial,,,,,,
170624450521,,Health And Wellness Falsgrave Clinic Ltd,"65, Falsgrave Road, Scarborough, North Yorkshire, YO12 5EA",YO12 5EA,54.27794,-0.41092,Y,2015-12-18,,8400,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
170283850900,,H&C Solutions Ltd,"Office No 7 2nd Floor Over, 77, Westborough, Scarborough, North Yorkshire, YO11 1TP",YO11 1TP,54.27964,-0.40694,Y,2016-01-18,,3500,CO,Office (Excluding Central & Local Gov'T),,,,,,
109064420510,,Rb Recycling Scarborough Ltd,"Securicor Ltd, Salter Road, Scarborough, North Yorkshire, YO11 3UZ",YO11 3UZ,54.23796,-0.41198,Y,2015-07-28,,9800,CW,Warehouses,,,Small Business Relief England,,,
135015150584,,Hook Line And Sinker (Whitby) Ltd,"Shop At, 57, Church Street, Whitby, North Yorkshire, YO22 4AS",YO22 4AS,54.48632,-0.61075,Y,2015-04-01,,3200,CS,Shops,,,Small Business Relief England,,,
135161980507,,Business Service Solutions Ltd,"5, Riverside View, Larpool Lane, Whitby, North Yorkshire, YO22 4NZ",YO22 4NZ,54.47316,-0.61932,Y,2016-01-29,,5000,CH1,Apartment House,,,Small Business Relief England,,,
113070500514,,Marshalls Stone Co Ltd (In Liquidation),"Ss Suncruisers At Spikers Hill Quarry, Cockrah Road, West Ayton, Scarborough, North Yorkshire, YO13 9LB",YO13 9LB,54.27052,-0.4947,N,2015-10-01,,8100,CW1,Land Used For Storage,LIQUID,01/10/2015,,,,
170276700556,,Rj Business Coaching Limited,"Unit, 304, Woodend Creative Workspace, The Crescent, Scarborough, North Yorkshire, YO11 2PW",YO11 2PW,54.27898,-0.40259,Y,2016-01-18,,4150,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
135046350564,,Jack Moore (Redcar) Ltd,"Room 2 2nd Flr At, 1, Old Market Place, Whitby, North Yorkshire, YO21 3BT",YO21 3BT,54.48684,-0.61394,N,2016-02-23,,1900,CO,Office (Excluding Central & Local Gov'T),SMALL,23/02/2016,,,,
135046350565,,Jack Moore (Redcar) Ltd,"1, Old Market Place, Whitby, North Yorkshire, YO21 3BT",YO21 3BT,54.48684,-0.61394,N,2016-02-01,,2800,CO,Office (Excluding Central & Local Gov'T),SMALL,01/02/2016,,,,
171404650554,,Cast Iron Radiators Ltd,"22, Barrys Lane, Scarborough, North Yorkshire, YO12 4HA",YO12 4HA,54.26685,-0.42094,Y,2016-02-29,,15750,CW,Warehouses,,,,,,
170283851576,,Scarborough Theatre Trust Ltd,"The Stephen Joseph Theatre, Westborough, Scarborough, North Yorkshire, YO11 1JW",YO11 1JW,54.28111,-0.40446,Y,2015-01-12,,60000,LT3,Theatre And Premises,,,20% Discretionary Top Up Relief,,,
139178700500,,Sandsend Stores Ltd,"Sandsend Stores, The Parade, Sandsend, Whitby, North Yorkshire, YO21 3SZ",YO21 3SZ,54.5027,-0.67074,Y,2016-03-07,,8000,CS6,Post Office,,,DISCRETIONARY RURAL RATE RELIEF,,,
151134550505,,High Winds Cottages Ltd,"Layneys Cottage, High Barrass, Staithes, Saltburn-By-The-Sea, Cleveland, TS13 5DE", TS13 5DE,,,Y,2016-02-18,,2400,CH1,Apartment House,,,Small Business Relief England,,,
135140950504,,The Electricity Network Company Limited,"Independent Distribution Network Operator, Eskdale Park, Larpool Lane, Whitby, North Yorkshire, YO22 4NA",YO22 4NA,54.47442,-0.61123,Y,2015-04-01,,880,NX,Other Non Formula,,,,,,
170624450950,,Aim High Online Ltd,"52, Falsgrave Road, Scarborough, North Yorkshire, YO12 5AX",YO12 5AX,54.27687,-0.41296,Y,2016-02-01,,4900,CS,Shops,,,Small Business Relief England,,,
171404650608,,Hackness Cleaning Services Ltd,"Unit 5 At, 16, Barrys Lane, Scarborough, North Yorkshire, YO12 4BU",YO12 4BU,54.26736,-0.42163,Y,2016-01-30,,1200,CW3,Store,,,Small Business Relief England,,,
135015150776,,The Blitz Whitby Ltd,"The Blitz, 97 - 98, Church Street, Whitby, North Yorkshire, YO22 4DE",YO22 4DE,54.48853,-0.61201,Y,2016-02-12,,21250,CS,Shops,,,Revaluation 2017 Discretionary Year 3,,,
132022000515,,Egton Bridge Hotel Ltd,"Horse Shoe Hotel, Egton Bridge, Whitby, North Yorkshire, YO21 1XE",YO21 1XE,54.43542,-0.76506,Y,2016-03-03,,15400,CL,Public House,,,Retail Discount,,,
170362400573,,Scarborough Car Tech Ltd,"63, Roscoe Street, Scarborough, North Yorkshire, YO12 7DB",YO12 7DB,54.27901,-0.41022,Y,2015-11-03,,9500,IF3,Workshop,,,Small Business Relief England,,,
151134550504,,Bradley Bell (Staithes) Ltd,"Holiday Cottages At Grimes, High Barrass, Staithes, Saltburn, Cleveland, TS13 5DE", TS13 5DE,,,Y,2016-03-04,,6200,CH1,Apartment House,,,Small Business Relief England,,,
170120850515,,Northstead Manor Gardens Ltd,"10, Durham Place, Scarborough, North Yorkshire, YO12 7QA",YO12 7QA,54.28696,-0.40242,Y,2016-02-23,,6700,IF3,Workshop,,,Small Business Relief England,,,
108013150574,,Alexander Dennis Limited,"Unit, 1.5b, Plaxton Park, Cayton Low Road, Scarborough, North Yorkshire, YO11 3BY",YO11 3BY,54.2379,-0.40419,Y,2016-01-04,,13250,IF3,Workshop,,,,,,
108013150677,,Jm Engineering (Scarborough) Ltd,"Unit 1.5a, Plaxton Park, Cayton Low Road, Scarborough, North Yorkshire, YO11 3BY",YO11 3BY,54.2379,-0.40419,Y,2016-01-04,,13500,IF3,Workshop,,,,,,
109082670515,,Spasafe Uk Ltd,"3, Wareham Road, Scarborough, North Yorkshire, YO11 3UW",YO11 3UW,54.23625,-0.40603,Y,2016-03-03,,5400,IF3,Workshop,,,Small Business Relief England,,,
102009050655,,North Yorkshire Coast Holidays Limited,"4b, Bridlington Street, Hunmanby, Filey, North Yorkshire, YO14 0JR",YO14 0JR,54.18014,-0.32157,Y,2014-01-01,,3400,CS,Shops,,,Small Business Relief England,,,
137060460512,,Yorkshire Venture (Estates) Ltd,"Raithwaite Hall Hotel, Sandsend, Whitby, North Yorkshire, YO21 3ST",YO21 3ST,54.4959,-0.65773,Y,2016-03-03,,325000,CH,Hotel,,,,,,
135425900620,,Bitz N Pizzas Ltd,"24, Flowergate, Whitby, North Yorkshire, YO21 3BA",YO21 3BA,54.48649,-0.61557,Y,2014-09-01,,5800,CS,Shops,,,Small Business Relief England,,,
170582100615,,Sparrow Hair And Beauty Limited,"57, Victoria Road, Scarborough, North Yorkshire, YO11 1SH",YO11 1SH,54.28206,-0.40632,Y,2016-03-01,,5100,CS,Shops,,,Small Business Relief England,,,
118051950535,,Wharton Leisure Ltd,"48, Newlands Park Drive, Scarborough, North Yorkshire, YO12 6DJ",YO12 6DJ,54.29418,-0.42317,Y,2016-03-07,,14250,CS3,Hairdressing Salon,,,Retail Discount,,,
170137850620,,Dusrolbake Ltd,"8, Huntriss Row, Scarborough, North Yorkshire, YO11 2EF",YO11 2EF,54.28149,-0.4,N,2015-03-01,,6600,CS,Shops,,,Empty Property Rate Non-Industrial,,,
129062000890,,Fusco Ltd,"Fish Box, Station Road, Robin Hoods Bay, Whitby, North Yorkshire, YO22 4RL",YO22 4RL,54.43425,-0.53456,Y,2015-11-13,,7900,CR1,Cafe,,,Retail Discount,,,
170624450690,,Wharton Amusements Ltd,"Falsgrave Slots, 113, Falsgrave Road, Scarborough, North Yorkshire, YO12 5EG",YO12 5EG,54.277,-0.41397,Y,2016-03-08,,8600,CS,Shops,,,,,,
170151550745,,Duvetco Ltd,"84 - 85, Newborough, Scarborough, North Yorkshire, YO11 1EN",YO11 1EN,54.28242,-0.39947,Y,2016-03-14,,62500,CS,Shops,,,,,,
170283850875,,Yorkshire In Business Ltd,"Office No 6 1st Floor Over, 77, Westborough, Scarborough, North Yorkshire, YO11 1TP",YO11 1TP,54.27964,-0.40694,N,2015-12-01,,900,CO,Office (Excluding Central & Local Gov'T),SMALL,01/12/2015,,,,
170020950930,,Harbour Bar Ltd,"Parking Space No 7, Adj 76, Eastborough, Scarborough, North Yorkshire, YO11 1NJ",YO11 1NJ,54.28399,-0.39394,Y,2013-06-26,,400,CP1,Car Parking Space,,,,,,
151167850505,,Jammy Jak Properties Ltd,"Harbourside, Seaton Garth, Staithes, Saltburn, Cleveland, TS13 5DH", TS13 5DH,,,Y,2016-03-24,,9000,CH1,Apartment House,,,Small Business Relief England,,,
135457250505,,The Magpie Cafe Ltd,"Whitby Fish Selling Co Ltd, 1, Pier Road, Whitby, North Yorkshire, YO21 3PU",YO21 3PU,54.48919,-0.61491,Y,2011-07-14,,9500,CS,Shops,,,Retail Discount,,,
143008750500,,Camphill Community Ventures Ltd,"1, Briar Hill, Danby, Whitby, North Yorkshire, YO21 2LZ",YO21 2LZ,54.46872,-0.90711,Y,2016-04-01,,3850,CS,Shops,,,Small Business Relief England,,,
135571100566,,Nhs Property Services Ltd,"Whitby Hospital, Spring Hill, Whitby, North Yorkshire, YO21 1EB",YO21 1EB,54.48446,-0.6181,Y,2015-11-02,,197000,MH2,Hospital,,,,,,
135582200540,,Ishak Practices Ltd,"9, Victoria Square, Whitby, North Yorkshire, YO21 1EZ",YO21 1EZ,54.48479,-0.6169,Y,2016-05-02,,11250,MH,Surgeries,,,,,,
115089550547,,Kdr Lesiure Mobile Ltd,"Kdr Leisure Mobile Ltd At, Wykeham Grange, Wykeham, Scarborough, North Yorkshire, YO13 9QG",YO13 9QG,54.2591,-0.53806,Y,2015-10-01,,5500,IF3,Workshop,,,Small Business Relief England,,,
103076650546,,Conscious Visions Ltd,"Apartment 2, 7-8, The Beach, Filey, North Yorkshire, YO14 9LA",YO14 9LA,54.20722,-0.28502,Y,2016-03-30,,3800,CH1,Apartment House,,,Small Business Relief England,,,
170289900520,,Hunts Uk Leisure Ltd,"Bst & Gnd Floor, 7, York Place, Scarborough, North Yorkshire, YO11 2NP",YO11 2NP,54.28031,-0.40295,Y,2016-04-01,,8900,CR1,Cafe,,,Small Business Relief England,,,
170104150543,,Guitar Galleries Ltd,"1, Salisbury Arcade, Bar Street, Scarborough, YO11 2HT",YO11 2HT,54.28179,-0.39973,Y,2016-04-01,,12750,CS,Shops,,,Retail Discount,,,
171545700521,,Tigertel Ltd,"56 - 58, Manham Hill, Scarborough, North Yorkshire, YO11 3DG",YO11 3DG,54.24138,-0.41045,Y,2016-03-18,,11000,CS,Shops,,,Small Business Relief England,,,
171806450515,,Daniel Johns Ltd,"Marine Residence, 6 - 8, Belmont Road, Scarborough, North Yorkshire, YO11 2AA",YO11 2AA,54.27701,-0.40137,Y,2016-02-29,,22750,CH2,Boarding House,,,Revaluation 2017 Discretionary Year 3,,,
171860650620,,Rosewood Dental Clinic Ltd,"Pt Bst & Gnd Flr, 20, Ramshill Road, Scarborough, North Yorkshire, YO11 2QE",YO11 2QE,54.27578,-0.40247,Y,2016-04-29,,9100,MH,Surgeries,,,Small Business Relief England,,,
108013150595,,Green Gator Limited,"Unit 14, Olympian Trading Estate, Cayton Low Road, Scarborough, North Yorkshire, YO11 3BT",YO11 3BT,54.23501,-0.4006,Y,2016-04-01,,18750,IF3,Workshop,,,,,,
170085570820,,Sarahs Fisheries Ltd,"Baiting Shed 26, West Pier, Scarborough, North Yorkshire, YO11 1PD",YO11 1PD,54.28317,-0.39181,Y,2016-04-15,,830,CW3,Store,,,Small Business Relief England,,,
170003250568,,Yorkshire In Business Ltd,"Unit 6, Scarborough Business Centre, Auborough Street, Scarborough, North Yorkshire, YO11 1HT",YO11 1HT,54.28567,-0.39798,Y,2016-04-27,,1300,CO,Office (Excluding Central & Local Gov'T),,,DISCRETIONARY RELIEF NON PROFIT MAKING,,,
135428750525,,The Willow Branch (Whitby) Ltd,"5a, Golden Lion Bank, Whitby, North Yorkshire, YO21 3BS",YO21 3BS,54.48677,-0.61417,Y,2016-03-25,,6600,CS,Shops,,,Small Business Relief England,,,
118204450509,,Crescent Prospects Ltd,"The Foulsyke, Barmoor, Scalby, Scarborough, North Yorkshire, YO13 0PG",YO13 0PG,54.3092,-0.45943,Y,2016-04-21,,3050,CH2,Boarding House,,,Small Business Relief England,,,
139164600526,,Tides Beach Shop Limited,"Tides, East Row, Sandsend, Whitby, North Yorkshire, YO21 3SU",YO21 3SU,54.5005,-0.66921,Y,2016-03-18,,6600,CR1,Cafe,,,Small Business Relief England,,,
109045860519,,Mainprize Offshore Ltd,"Suite 3, Unit 15, Manor Court, Manor Garth, Eastfield, Scarborough, North Yorkshire, YO11 3TU",YO11 3TU,54.23288,-0.41319,Y,2016-04-15,,6800,CO,Office (Excluding Central & Local Gov'T),,,,,,
135173200541,,Sky Scaffolding (Whitby) Ltd,"Sky Scaffolding (Whitby) Ltd, Unit 16b, Fairfield Way, Stainsacre Lane, Hawsker, Whitby, North Yorkshire, YO22 4HU", Whitby,,,Y,2016-05-01,,16000,CW,Warehouses,,,,,,
131069100535,,Eskdale Catering Limited,"The Wilsons Arms, Beacon Way, Sneaton, Whitby, North Yorkshire, YO22 5HS",YO22 5HS,54.45732,-0.61963,Y,2015-12-01,,7500,CL,Public House,,,Small Business Relief England,,,
144083950522,,Wrbg Group Ltd,"Stocking House, Westerdale, Whitby, North Yorkshire, YO21 2DQ",YO21 2DQ,54.44991,-0.98181,Y,2015-04-01,,1100,IF3,Workshop,,,Small Business Relief England,,,
135681050597,,Seamoor House Ltd,"28, Upgang Lane, Whitby, North Yorkshire, YO21 3EA",YO21 3EA,54.4872,-0.62293,Y,2016-04-21,,9300,CH1,Apartment House,,,Small Business Relief England,,,
170283850895,,Pace International Ltd,"Office No 11 2nd Floor Over, 77, Westborough, Scarborough, North Yorkshire, YO11 1TP",YO11 1TP,54.27964,-0.40694,Y,2016-04-18,,700,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
135029500580,,Burgsys Limited,"2, Grape Lane, Whitby, North Yorkshire, YO22 4BA",YO22 4BA,54.48693,-0.61202,Y,2016-03-25,,8200,CR1,Cafe,,,Small Business Relief England,,,
135015150685,,Moor & Tide Limited,"90, Church Street, Whitby, North Yorkshire, YO22 4BH",YO22 4BH,54.48766,-0.61178,Y,2016-05-31,,8700,CS,Shops,,,Small Business Relief England,,,
135612300528,,Melrose Guest House Ltd,"Melrose Guest House, 3, Argyle Road, Whitby, North Yorkshire, YO21 3HS",YO21 3HS,54.48939,-0.62583,Y,2014-10-24,,5800,CH2,Boarding House,,,Small Business Relief England,,,
170120850520,,Ajt Fleet Property Limited,"Tamblin Workshop, Durham Place, Scarborough, North Yorkshire, YO12 7QA",YO12 7QA,54.28696,-0.40242,Y,2016-06-01,,7800,IF3,Workshop,,,Small Business Relief England,,,
171860650721,,Dignity Funerals Ltd,"58, Ramshill Road, Scarborough, North Yorkshire, YO11 2QG",YO11 2QG,54.27347,-0.40259,Y,2016-06-13,,7200,CS,Shops,,,Retail Discount,,,
135009100550,,Punch Taverns (Branston) Limited,"Dolphin Hotel, Bridge Street, Whitby, North Yorkshire, YO22 4BG",YO22 4BG,54.48716,-0.61212,Y,2016-06-21,,68000,CL,Public House,,,,,,
170003250658,,Empress Credit Solutions Ltd,"Unit 13, Scarborough Business Centre, Auborough Street, Scarborough, North Yorkshire, YO11 1HT",YO11 1HT,54.28567,-0.39798,Y,2016-01-18,,800,CO,Office (Excluding Central & Local Gov'T),,,Small Business Relief England,,,
